Date Occur,Year Occurred,Time Occur,Type,Highway,Milepost,Latitude,Longitude,Age,Dispositio,Contributi,Drug Impai,Coll. Type,Fatalities,Injuries,No. of Veh,Driver Age,Contribu_1,Capitol,is_highway
7/11/2018,2018,0.598611111,Contact,WASHINGTON,19TH AVE,33.44699184,-112.0999833,26,Warning,Not Familiar With Area,,,,,,26,,Y,
7/11/2018,2018,0.660416667,Contact,WASHINGTON,8th Ave,33.44821139,-112.0836658,21,Warning,Not Familiar With Area,,,,,,21,,Y,
7/11/2018,2018,0.670833333,No Contact,I17,293,34.6375681,-111.8218254,,No Contact,,,,,,,,,,Y
7/11/2018,2018,0.704861111,Collision,SR202,17,33.47275941,-111.7797577,35,Arrest,Impaired - Alcohol,,Non-Injury,0,0,2,35,,,Y
7/11/2018,2018,0.945138889,No Contact,I10,145,33.4617899,-112.0769635,,No Contact,,,,,,,,,,Y
7/12/2018,2018,0.91875,Contact,I17,200,33.46149815,-112.1077777,49,Citation,Intentional,,,,,,49,,,Y
7/14/2018,2018,9.51E-02,Contact,SR101,7,33.5375178,-112.2698956,40,Arrest,Impaired - Alcohol,,,,,,40,,,Y
7/15/2018,2018,0.342361111,No Contact,US60,132,33.7442696,-112.4853335,,No Contact,,,,,,,,,,Y
7/15/2018,2018,0.607638889,No Contact,I10,259,32.2117679,-110.979778,,No Contact,,,,,,,,,,Y
7/16/2018,2018,0.422222222,Contact,I10,261,32.18573,-110.9691817,81,Citation,Elderly,,,,,,81,,,Y
7/16/2018,2018,0.90625,No Contact,I17,251,34.1720685,-112.1395535,,No Contact,,,,,,,,,,Y
7/16/2018,2018,0.967361111,No Contact,I10,Park,32.18218667,-110.9559383,,No Contact,,,,,,,,,,Y
7/16/2018,2018,0.969444444,Contact,I17,211,33.58399167,-112.1193183,18,Citation,Inattention,,,,,,18,,,Y
7/17/2018,2018,0.55625,No Contact,SR101,10.3,33.576393,-112.2584594,,No Contact,,,,,,,,,,Y
7/18/2018,2018,0.208333333,Contact,US60,134.1,33.7155186,-112.4489793,73,Citation,Elderly,,,,,,73,,,Y
7/18/2018,2018,0.296527778,Collision,SR202,52,33.29146573,-111.926893,73,Arrest,Medical Issue,,Non-Injury,0,0,2,,,,Y
7/18/2018,2018,0.903472222,Contact,US60,130,33.74112833,-112.481405,74,FI Only,Elderly,,,,,,74,,,Y
7/18/2018,2018,0.913194444,No Contact,I10,5,33.6204763,-114.4479145,,No Contact,,,,,,,,,,Y
7/19/2018,2018,0.473611111,No Contact,SR202,27.9,33.42315943,-111.636781,,No Contact,,,,,,,,,,Y
7/19/2018,2018,0.996527778,Contact,SR101,6.5,33.5375407,-112.2695977,45,Warning,,,,,,,45,,,Y
7/20/2018,2018,9.72E-03,No Contact,MAIN ST WO GILBERT,WO GILBERT,33.41525149,-111.7882421,,No Contact,,,,,,,,,,
7/20/2018,2018,0.155555556,No Contact,SR85,139,33.13120333,-112.6494317,,No Contact,,,,,,,,,,Y
7/20/2018,2018,0.176388889,No Contact,SR68,5,35.1852069,-114.4847098,,No Contact,,,,,,,,,,Y
7/20/2018,2018,0.593055556,Contact,20th AVE AND WASHINGTON ST.,,33.44812667,-112.101905,50,Warning,Not Familiar With Area,,,,,,50,,Y,
7/20/2018,2018,0.829166667,Contact,US60,134.1,33.7253047,-112.4615042,50,Citation,Not Familiar With Area,,,,,,50,,,Y
7/21/2018,2018,0.552083333,No Contact,SR347,166,32.9491646,-112.0480005,,No Contact,,,,,,,,,,Y
7/21/2018,2018,16:48,Contact,19AVE AND JEFFERSON ST,,33.445015,-112.100395,45,Warning,Not Familiar With Area,,,,,,45,,Y,
7/21/2018,2018,0.709027778,Contact,I40,289,34.9105653,-110.1316572,20,Arrest,Impaired - Alcohol,,,,,,20,,,
7/22/2018,2018,0.159722222,Contact,I17,211,33.6115095,-112.1165034,18,Arrest,Impaired - Alcohol,,,,,,18,,,Y
7/22/2018,2018,0.324305556,No Contact,SR347,169,32.94029833,-112.0484967,,No Contact,Elderly,,,,,,,,,Y
7/22/2018,2018,0.952083333,No Contact,SR79,140.4,33.1123831,-111.3661979,,No Contact,,,,,,,,,,Y
7/22/2018,2018,0.980555556,No Contact,US93,56,35.3563036,-114.2297608,,No Contact,,,,,,,,,,Y
7/23/2018,2018,0.148611111,Contact,SR51,7,33.55589833,-112.0384567,28,Arrest,Impaired - Drugs,"Methamphetamine, Carboxy THC (THC Metabolyte), Amphetamine",,,,,28,,,Y
7/23/2018,2018,0.440277778,No Contact,SR202,5.7,33.4367059,-111.9560121,,No Contact,,,,,,,,,,Y
7/23/2018,2018,0.829861111,No Contact,I17,241,34.0374464,-112.145581,,No Contact,,,,,,,,,,Y
7/23/2018,2018,0.838888889,No Contact,SR51,3,33.50429812,-112.0441141,,No Contact,Hit and Run,,,0,1,,,,,Y
7/23/2018,2018,0.856944444,Contact,SR89,275,34.28672956,-112.7503638,40,No Contact,Impaired - Unknown,,,,,,,,,Y
7/23/2018,2018,0.859722222,No Contact,SR202,48.6,33.2870722,-111.8478836,,No Contact,,,,,,,,,,Y
7/24/2018,2018,0.270833333,Collision,I10,185,33.00461472,-111.751823,17,Citation,Not Familiar With Area,,Non-Injury,0,0,2,17,,,Y
7/24/2018,2018,0.878472222,Contact,SR51,2,33.44875,-111.9827233,76,FI Only,Elderly,,,,,,,,,Y
7/25/2018,2018,0.390972222,Contact,I40,66,35.17632667,-113.7870633,66,Citation,Not Familiar With Area,,,,,,66,,,Y
7/25/2018,2018,0.6625,Contact,WASHINGTON,8TH AVE,33.44821139,-112.0836658,26,Citation,Not Familiar With Area,,,,,,26,,Y,
7/26/2018,2018,0.497222222,Contact,Washington,10th ave,33.44816833,-112.0867967,61,Warning,Not Familiar With Area,,,,,,61,,Y,
7/26/2018,2018,0.868055556,No Contact,US93,96,35.0991945,-113.6664344,,No Contact,,,,,,,,,,Y
7/26/2018,2018,0.917361111,Contact,I19,10.6,31.4655133,-110.9953281,,Other Agency,,,,,,,,,,Y
7/27/2018,2018,0.825,No Contact,I40,28,34.9041883,-114.1546059,,No Contact,,,,,,,,,,Y
7/28/2018,2018,0.618055556,No Contact,I17,300,34.7038192,-111.7389012,,No Contact,,,,,,,,,,Y
7/28/2018,2018,0.896527778,No Contact,I10,59,33.5960569,-113.5345281,,No Contact,,,,,,,,,,Y
7/28/2018,2018,0.908333333,No Contact,SR77,73,32.3110844,-110.9786206,,No Contact,,,,,,,,,,Y
7/28/2018,2018,0.992361111,No Contact,SR51,13.6,33.646248,-112.0012071,,No Contact,,,,,,,,,,Y
7/29/2018,2018,0.613194444,No Contact,I19,8,31.4341496,-110.9657119,,No Contact,,,,,,,,,,Y
7/31/2018,2018,0.759722222,Contact,SR19B,0.8,31.3428316,-110.9325262,73,Citation,Not Familiar With Area,,,,,,73,,,Y
8/1/2018,2018,0.408333333,Contact,WASHINGTON AND 10TH AVE,,33.44808167,-112.0848433,21,Citation,Not Familiar With Area,,,,,,21,,Y,
8/2/2018,2018,12:13,Contact,800 W WASHINGTON STREET,,33.448455,-112.08493,24,Warning,Not Familiar With Area,,,,,,24,,Y,
8/2/2018,2018,12:50,Contact,8AVE/WASHINGTON ST,,33.44763167,-112.0840217,82,Warning,Not Familiar With Area,,,,,,82,,Y,
8/2/2018,2018,0.791666667,No Contact,SR93,170,34.2618911,-113.0888471,,No Contact,,,,,,,,,,Y
8/2/2018,2018,0.801388889,No Contact,SR89A,362,34.7867491,-111.9218982,,No Contact,,,,,,,,,,Y
8/2/2018,2018,21:50,Contact,19TH AVENUE AND ADAMS ST,,33.4492036,-112.0999539,21,Citation,Not Familiar With Area,,,,,,21,,Y,
8/2/2018,2018,0.920138889,Contact,US60,136,33.70860202,-112.4401232,65,Arrest,Impaired - Drugs,"Zolpidem (Ambien), THC, Carboxy THC (THC Metabolyte)",,,,,65,,,Y
8/3/2018,2018,0.109027778,No Contact,SR101,12.7,33.6135837,-112.2408467,,No Contact,,,,,,,,,,Y
8/3/2018,2018,0.589583333,Contact,MCDOWELL,19TH AVE,33.46697167,-112.0998383,50,Citation,,,,,,,50,,,
8/3/2018,2018,0.848611111,Contact,US60,192,33.3867153,-111.6222184,55,Arrest,Impaired - Alcohol,,,,,,55,,,Y
8/3/2018,2018,0.990277778,Collision,SR202,0,33.4615378,-112.042786,28,Arrest,Impaired - Alcohol,,Injury,0,2,2,28,,,Y
8/4/2018,2018,0.1125,Collision,I17,207,33.66449167,-112.219335,29,Arrest,Impaired - Alcohol,,Injury,0,2,3,29,,,
8/4/2018,2018,0.591666667,No Contact,SR69,289,34.5820657,-112.3477663,,No Contact,,,,,,,,,,Y
8/4/2018,2018,15:44,Contact,ADAMS,19TH AVE,33.44921422,-112.0972347,29,Warning,Not Familiar With Area,,,,,,29,,Y,
8/4/2018,2018,18:00,Contact,I40,10,34.729843,-114.3129543,91,Citation,Not Familiar With Area,,,,,,91,,,Y
8/4/2018,2018,0.775694444,No Contact,SR202,26.4,33.47589167,-111.7002133,,No Contact,,,,,,,,,,Y
8/5/2018,2018,0.101388889,Contact,I10,congress,32.22064333,-110.985365,24,Arrest,Impaired - Alcohol,,,,,,24,,,
8/7/2018,2018,0.754166667,No Contact,SR143,3.5,33.4589767,-111.9913866,,Self Correct,,,,,,,,,,Y
8/8/2018,2018,7.22E-02,Collision,I10,146,33.46260812,-112.0485732,,Warning,Intentional,,Non-Injury,0,0,2,,,,Y
8/8/2018,2018,0.99375,Contact,I17,207,33.5542768,-112.1124927,23,Arrest,Impaired - Alcohol,,,,,,23,,,Y
8/9/2018,2018,0.6375,Contact,I10,Frontage Rd/Sunset,32.311645,-111.0429667,55,Citation,Not Familiar With Area,,,,,,55,,,Y
8/11/2018,2018,2.08E-02,Contact,I17,221,33.76576167,-112.1282433,83,FI Only,Medical Issue,,,,,,83,,,Y
8/11/2018,2018,2.08E-02,Contact,SR68,16,35.2271188,-114.3206778,50,Arrest,Impaired - Drugs,Marijuana,,,,,50,,,Y
8/11/2018,2018,6.67E-02,No Contact,SR347,189,33.2576164,-111.9444098,,No Contact,,,,,,,,,,
8/11/2018,2018,0.483333333,No Contact,I17,243,34.0660656,-112.1422979,,No Contact,,,,,,,,,,Y
8/11/2018,2018,0.883333333,No Contact,I8,2,32.72553667,-114.6225717,,No Contact,,,,,,,,,,
8/11/2018,2018,0.939583333,Contact,17th Ave,Tonto,33.43857771,-112.095783,47,Arrest,Impaired - Alcohol,,,,,,47,,,
8/12/2018,2018,0.215972222,Contact,I10,90,33.46210167,-112.7778167,31,Arrest,Impaired - Alcohol,,,0,0,,31,,,Y
8/12/2018,2018,0.409722222,No Contact,I8,12,32.6706555,-114.4483098,,No Contact,,,,,,,,,,Y
8/12/2018,2018,0.523611111,No Contact,US89,432,35.3665022,-111.572881,,No Contact,,,,,,,,,,Y
8/12/2018,2018,0.982638889,No Contact,SR87,235,34.0271847,-111.363505,,No Contact,,,,,,,,,,Y
8/13/2018,2018,15:10,Contact,I10,185,33.0067411,-111.7561702,49,Citation,Not Familiar With Area,,,,,,49,,,Y
8/13/2018,2018,135,Contact,US60,124,33.92226167,-112.6812017,71,FI Only,Elderly,,,,,,71,,,Y
8/14/2018,2018,0.897222222,Contact,SR90,305,31.72529667,-110.3499183,28,Arrest,Impaired - Alcohol,,,,,,28,,,Y
8/15/2018,2018,8.96E-02,Collision,I17,233,33.81845357,-112.1411427,30,Arrest,Impaired - Alcohol,,Non-Injury,0,0,2,30,,,Y
8/15/2018,2018,0.68125,No Contact,US93,52,35.4065061,-114.2660749,,No Contact,,,,,,,,,,Y
8/16/2018,2018,0.768055556,Contact,I17,317,34.8650209,-111.6259598,37,Citation,Medical Issue,,,,,,37,,,Y
8/16/2018,2018,0.772222222,Contact,US60,130,33.7651367,-112.5120734,28,Arrest,Intentional,,,,,,28,,,Y
8/16/2018,2018,2312,Contact,SR195,14,32.4967571,-114.5644083,,Other Agency,,,,,,,,,,Y
8/17/2018,2018,0.391666667,No Contact,US66,60,35.26285,-113.9674267,,No Contact,,,,,,,33,,,Y
8/17/2018,2018,0.904166667,No Contact,I17,236,33.9683018,-112.1280714,,No Contact,,,,,,,,,,Y
8/18/2018,2018,2.92E-02,Contact,I10,120,33.46129167,-112.3524867,33,Arrest,Impaired - Drugs,Admission of methamphetamine,,0,0,,33,,,Y
8/18/2018,2018,9.51E-02,No Contact,I40,339,35.2119469,-109.3409009,,No Contact,,,,,,,,,,Y
8/18/2018,2018,9.72E-02,No Contact,SR101,53.6,33.4011825,-111.8909528,,No Contact,,,,,,,,,,Y
8/18/2018,2018,0.459722222,No Contact,I10,340,32.2599479,-109.8491432,,No Contact,,,,,,,,,,Y
8/18/2018,2018,0.471527778,No Contact,I17,232,33.9132807,-112.1452716,,No Contact,,,,,,,,,,Y
8/18/2018,2018,0.786111111,No Contact,SR87,235,34.0272592,-111.3630352,,No Contact,,,,,,,,,,Y
8/18/2018,2018,0.863194444,No Contact,I17,208,33.50788167,-112.1086233,,No Contact,,,,,,,,,,
8/19/2018,2018,8.89E-02,Contact,I8,17,32.6599699,-114.3643028,34,Arrest,Impaired - Alcohol,,,,,,34,,,Y
8/19/2018,2018,0.157638889,No Contact,SR82,27,32.29193833,-110.7715783,,Other Agency,,,,,,,,,,
8/19/2018,2018,0.297222222,No Contact,US60,203,33.3481037,-111.4547199,,No Contact,,,,,,,,,,Y
8/19/2018,2018,0.854861111,No Contact,US93,192,34.0387756,-112.8290108,,No Contact,,,,,,,,,,Y
8/19/2018,2018,0.864583333,No Contact,SR89A,367,34.8397707,-111.8712946,,No Contact,,,,,,,,,,Y
8/19/2018,2018,0.865972222,No Contact,SR238,40,33.07245682,-112.0461164,,No Contact,,,,,,,,,,Y
8/19/2018,2018,0.985416667,Contact,I10,270,32.11202667,-110.854145,65,Citation,Not Familiar With Area,,,,,,,,,Y
8/20/2018,2018,0.114583333,No Contact,I8,15,32.69177333,-114.5947017,,No Contact,,,,,,,,,,Y
8/20/2018,2018,0.28125,Contact,US89,425,35.2731387,-111.543855,18,Arrest,Impaired - Alcohol,,,,,,18,,,Y
8/20/2018,2018,0.904861111,No Contact,SR347,185,33.2152691,-111.9900516,,No Contact,,,,,,,50,,,Y
8/20/2018,2018,0.994444444,Contact,US60,49,33.76053667,-113.6528983,50,Citation,Intentional,,,,,,50,,,Y
8/21/2018,2018,0.106944444,No Contact,US60,200,33.37908674,-111.4903671,,No Contact,,,,,,,31,,,Y
8/21/2018,2018,4:44,No Contact,SR202,1,33.42351167,-112.0484233,,No Contact,,,,,,,,,,
8/21/2018,2018,0.870138889,Contact,I10,51,33.6168896,-113.6707832,28,Citation,Medical Issue,,,,,,,,,Y
8/22/2018,2018,9.03E-02,Contact,US60,124,33.97048167,-112.7310233,31,Arrest,Impaired - Alcohol,,,,,,31,,,
8/22/2018,2018,0.155555556,Collision,I10,192,32.91608568,-111.6870157,23,Arrest,Impaired - Alcohol,,Non-Injury,0,0,3,23,,,Y
8/22/2018,2018,0.865972222,Contact,I17,199,33.44696137,-112.1076698,18,Warning,Not Familiar With Area,,,,,,18,,,Y
8/23/2018,2018,0.225,Contact,SR202,47,33.28602667,-111.8314867,83,Warning,Elderly,,,,,,83,,,Y
8/23/2018,2018,0.448611111,Collision,I19,46,31.94996806,-110.9868838,81,Citation,Elderly,,Injury,0,2,2,81,,,Y
8/24/2018,2018,2.92E-02,Contact,SR287,120,33.346065,-111.4513017,40,Arrest,Impaired - Alcohol,,,,,,40,,,Y
8/24/2018,2018,0.702777778,No Contact,I8,33,32.65894833,-114.14422,,No Contact,,,,,,,32,,,
8/25/2018,2018,6.94E-04,No Contact,SR68,2,35.1898307,-114.5358922,,No Contact,,,,,,,,,,Y
8/25/2018,2018,0.365277778,No Contact,I40,259,35.0077275,-110.6369315,,No Contact,,,,,,,,,,Y
8/25/2018,2018,0.782638889,No Contact,I10,133.6,33.4612055,-112.2843227,,No Contact,,,,,,,,,,Y
8/25/2018,2018,0.996527778,No Contact,I17,222,33.62803167,-112.1167883,,No Contact,,,,,,,,,,Y
8/26/2018,2018,0.125694444,Contact,I17,142,33.42392667,-112.0485267,32,Arrest,Impaired - Alcohol,,,,,,32,,,
8/26/2018,2018,0.131944444,No Contact,I17,203.9,33.52479833,-112.1129467,,No Contact,,,,,,,,,,Y
8/26/2018,2018,0.353472222,Contact,I10,148,33.4499469,-112.0375039,74,Citation,Elderly,,,,,,74,,,Y
8/26/2018,2018,0.95625,No Contact,I8,2,32.7017328,-114.6093969,,No Contact,,,,,,,,,,Y
8/28/2018,2018,0.570138889,No Contact,I8,1,32.7159994,-114.61217,,No Contact,,,,,,,,,,Y
8/28/2018,2018,0.7125,No Contact,US60,217,33.2642169,-111.2560124,,No Contact,,,,,,,,,,Y
8/28/2018,2018,0.766666667,No Contact,US60,122,33.84372728,-112.6134837,,No Contact,,,,,,,,,,Y
8/29/2018,2018,0.452083333,No Contact,SR85,144,33.2769022,-112.6315409,,No Contact,,,,,,,,,,Y
8/29/2018,2018,0.546527778,No Contact,I10,260,32.13547333,-110.933935,,No Contact,,,,,,,,,,
8/29/2018,2018,0.560416667,No Contact,US93,154,34.4358068,-113.257228,,No Contact,,,,,,,,,,Y
8/29/2018,2018,0.783333333,Contact,SR85,151,33.3777542,-112.6250435,56,Citation,Not Familiar With Area,,,,,,56,,,Y
8/30/2018,2018,0.633333333,No Contact,I17,293,34.6373618,-111.8215103,,No Contact,,,,,,,,,,Y
8/30/2018,2018,0.728472222,No Contact,I40,202,35.214015,-111.5401417,,No Contact,,,,,,,,,,Y
8/30/2018,2018,0.734027778,No Contact,I40,140,35.2288778,-112.5832634,,No Contact,,,,,,,,,,Y
8/30/2018,2018,0.775,Contact,8TH AVE,WASHINGTON,33.44821019,-112.0837921,25,Warning,Not Familiar With Area,,,,,,25,,Y,
8/30/2018,2018,0.818055556,Contact,I10,151.5,33.41207024,-112.0106004,,Citation,,,,,,,,,,Y
8/30/2018,2018,23:08,Contact,BROADWAY,SCOTT,32.13502,-110.933995,32,Arrest,Impaired - Alcohol,Drugs,,,,,32,,,
8/31/2018,2018,7.78E-02,Contact,I8,113,32.9288876,-112.8285639,82,Warning,Medical Issue,,,,,,82,,,Y
8/31/2018,2018,0.761111111,No Contact,I8,178,32.88049667,-111.71206,,No Contact,,,,,,,,,,Y
8/31/2018,2018,18:24,No Contact,I8,175,32.82140857,-111.691022,,No Contact,,,,,,,,,,Y
8/31/2018,2018,21:37,No Contact,SR260,268,34.3279073,-111.101056,,No Contact,,,,,,,,,,Y
9/1/2018,2018,0.747916667,No Contact,US93,10,35.919756,-114.6308657,,Other Agency,,,,,,,,,,Y
9/1/2018,2018,0.995138889,Contact,SR86,166,32.1701081,-111.0758344,70,Arrest,Impaired - Alcohol,,,,,,70,,,Y
9/2/2018,2018,0.154861111,Collision,I10,155,33.38736383,-111.9647909,17,Long Form,Impaired - Alcohol,,Non-Injury,0,0,1,17,,,Y
9/2/2018,2018,0.542361111,No Contact,US60,214,33.2575477,-111.3062895,,No Contact,,,,,,,,,,Y
9/2/2018,2018,0.707638889,No Contact,SR347,168,32.98936194,-112.0477995,,No Contact,,,,,,,,,,Y
9/2/2018,2018,0.845833333,No Contact,SR89A,362,34.7863137,-111.921417,,No Contact,,,,,,,,,,Y
9/3/2018,2018,0.214583333,No Contact,I10,1,33.6059633,-114.4970227,,No Contact,,,,,,,,,,Y
9/3/2018,2018,0.289583333,No Contact,I8,1,32.690625,-114.5981917,,No Contact,,,,,,,,,,Y
9/3/2018,2018,0.419444444,No Contact,I19,46,31.9461046,-110.9871119,,No Contact,,,,,,,,,,Y
9/3/2018,2018,0.511805556,No Contact,SR202,18,33.48135928,-111.7510714,,No Contact,,,,,,,,,,Y
9/3/2018,2018,0.795138889,Contact,WASHINGTON ST,1 AVENUE,33.44819,-112.0760483,29,Citation,Not Familiar With Area,,,0,0,,29,,,
9/3/2018,2018,0.872916667,No Contact,I10,144,33.46,-112.09,,No Contact,,,,,,,,,,Y
9/5/2018,2018,9.65E-02,No Contact,I40,204,35.2123708,-111.5318916,,No Contact,,,,,,,,,,Y
9/5/2018,2018,0.145833333,No Contact,SR87,242,34.12,-111.34,,No Contact,,,,,,,,,,
9/5/2018,2018,0.372222222,No Contact,SR68,20,35.2236065,-114.2502498,,No Contact,,,,,,,,,,Y
9/5/2018,2018,0.44375,No Contact,SR101,7,33.54,-112.28,,No Contact,,,,,,,,,,
9/5/2018,2018,0.841666667,No Contact,I40,165,35.26077,-112.15121,,No Contact,,,,,,,,,,Y
9/7/2018,2018,0.108333333,No Contact,I8,CA border,32.73,-114.62,,Other Agency,,,,,,,,,,
9/7/2018,2018,0.44375,No Contact,I19,46,31.9460301,-110.9867623,,No Contact,,,,,,,,,,Y
9/8/2018,2018,2.15E-02,No Contact,SR87,148,33.0844858,-111.7063515,,No Contact,,,,,,,,,,Y
9/8/2018,2018,0.505555556,No Contact,SR87,196,33.5941317,-111.5940518,,No Contact,,,,,,,,,,Y
9/8/2018,2018,0.620833333,No Contact,SR101,54,33.3867267,-111.8909642,,,,,,,,,,,,Y
9/8/2018,2018,0.929861111,No Contact,US93,29,35.6942455,-114.4712797,,No Contact,,,,,,,,,,Y
9/9/2018,2018,0.184027778,No Contact,I17,206,33.42864833,-112.1027917,,No Contact,,,,,,,,,,Y
9/9/2018,2018,0.715972222,No Contact,SR87,187,33.53851,-111.72529,,,,,,,,,,,,Y
9/10/2018,2018,0.519444444,No Contact,US89,430,35.37338333,-111.5773633,,No Contact,,,,,,,,,,Y
9/10/2018,2018,0.55,No Contact,SR85,150.4,33.47965167,-112.867945,,No Contact,,,,,,,,,,
9/10/2018,2018,0.617361111,Contact,I17,205.7,33.539781,-112.1124239,54,Citation,,,,0,0,,54,,,Y
9/10/2018,2018,0.642361111,Contact,18TH AVE & ADAMS,,33.450045,-112.0981833,28,Warning,Not Familiar With Area,,,,,,28,,Y,
9/10/2018,2018,0.772916667,Contact,SR260,275,34.3020727,-110.9910595,83,FI Only,Medical Issue,,,0,0,,83,,,Y
9/10/2018,2018,0.856944444,No Contact,I19,7,31.4198256,-110.9633055,,No Contact,,,,,,,,,,Y
9/10/2018,2018,0.880555556,Contact,SR66,56,35.221125,-114.2003617,60,Arrest,Impaired - Alcohol,,,0,0,,60,,,Y
9/10/2018,2018,0.948611111,No Contact,SR85,122,32.9643308,-112.6766097,,No Contact,,,,,,,,,,Y
9/11/2018,2018,5.69E-02,No Contact,SR143,1,33.4264614,-111.978071,,No Contact,,,,,,,,,,Y
9/11/2018,2018,0.30625,No Contact,SR303,103,33.4596929,-112.4268001,,No Contact,,,,,,,,,,
9/11/2018,2018,0.801388889,No Contact,SR347,Papago,33.00542,-111.7517717,,No Contact,,,,,,,,,,Y
9/11/2018,2018,0.833333333,Contact,Houghton/Valencia,,32.11885699,-110.772681,60,Arrest,Impaired - Alcohol,,,0,0,,60,,,
9/12/2018,2018,0.359027778,No Contact,Fain Rd.,Lakeshore Dr.,34.619743,-112.272102,,No Contact,,,,,,,,,,
9/12/2018,2018,0.484027778,No Contact,I17,217,33.58135833,-112.2618033,,No Contact,,,,,,,,,,Y
9/12/2018,2018,0.781944444,No Contact,SR101,6.5,33.5375178,-112.2698956,,No Contact,,,,,,,,,,Y
9/13/2018,2018,9.79E-02,No Contact,I17,217.1,33.67081833,-112.1690683,,No Contact,,,,,,,,,,Y
9/13/2018,2018,0.21875,Contact,7TH AVE & ROOSEVELT,0,33.45867736,-112.0832122,24,Warning,Not Familiar With Area,,,,,,24,,,
9/13/2018,2018,0.41875,No Contact,I10,257,32.24037,-110.9856336,,No Contact,,,,,,,,,,Y
9/13/2018,2018,0.480555556,No Contact,18TH AVE & ADAMS,0,33.449557,-112.095792,,No Contact,,,,,,,,,Y,
9/13/2018,2018,0.618055556,No Contact,I10,203,32.7845424,-111.6310076,,No Contact,,,,,,,,,,Y
9/13/2018,2018,0.797916667,No Contact,SR 84,169,32.8793783,-111.9111037,,No Contact,,,,,,,,,,Y
9/13/2018,2018,0.908333333,Contact,19th Ave & Jefferson,,33.4472033,-112.09967,59,Arrest,Impaired - Alcohol,,,,,,59,,Y,
9/14/2018,2018,0.527777778,No Contact,I17,206,33.5542195,-112.1122807,,No Contact,,,,,,,,,,Y
9/14/2018,2018,0.575,Contact,12TH AVE/JEFFERSON,,33.44733167,-112.0880433,32,Warning,Not Familiar With Area,,,,,,32,,Y,
9/14/2018,2018,0.871527778,No Contact,SR87,179,33.4777067,-111.8309641,,No Contact,,,,,,,,,,Y
9/14/2018,2018,0.889583333,No Contact,SR51,0.6,33.46822,-112.03816,,No Contact,,,,,,,,,,Y
9/15/2018,2018,1.53E-02,Contact,I40,306,35.0137951,-109.8621837,31,Arrest,Impaired - Alcohol,,,,,,31,,,Y
9/15/2018,2018,0.470833333,No Contact,SR89A,368,34.85,-111.86,,Other Agency,,,,,,,,,,
9/15/2018,2018,0.647222222,Contact,8th Ave and Washington,,33.44811167,-112.0837317,34,Warning,Not Familiar With Area,,,,,,34,,Y,
9/15/2018,2018,0.738888889,No Contact,SR89,275,34.2016733,-112.7626336,,Other Agency,,,,,,,83,,,Y
9/15/2018,2018,0.844444444,No Contact,I10,256,32.2526026,-110.994589,,No Contact,,,,,,,66,,,Y
9/16/2018,2018,5.83E-02,No Contact,SR143,3.8,33.47,-111.98,,No Contact,,,,,,,,,,Y
9/16/2018,2018,7.08E-02,No Contact,SR202,16.6,33.4653645,-111.7970393,,No Contact,,,,,,,,,,Y
9/16/2018,2018,8.40E-02,No Contact,I10,151.5,33.41073,-111.97817,,No Contact,,,,,,,,,,Y
9/16/2018,2018,0.270138889,Contact,I8,139,32.9057917,-112.5883188,83,FI Only,Elderly,,,,,,83,,,Y
9/16/2018,2018,0.317361111,No Contact,I40,46,35.1559288,-114.0857708,,No Contact,,,,,,,,,,Y
9/16/2018,2018,0.465277778,No Contact,I17,220,33.69974333,-112.11567,,No Contact,,,,,,,,,,Y
9/16/2018,2018,0.934027778,No Contact,SR51,9,33.5759747,-112.140528,,No Contact,,,,,,,,,,
9/17/2018,2018,0.480555556,No Contact,SR89A,367,34.84,-111.87,,Other Agency,,,,,,,,,,Y
9/17/2018,2018,0.884027778,Contact,SR101,7,33.576456,-112.2582187,66,Other Agency,,,,,,,66,,,Y
9/18/2018,2018,9.03E-03,No Contact,I17,285,34.56350991,-111.9027033,,No Contact,,,,,,,,,,Y
9/18/2018,2018,0.230555556,No Contact,I10,144,33.46105,-112.08629,,No Contact,,,,,,,,,,Y
9/18/2018,2018,0.668055556,No Contact,I19,56,31.790203,-111.022432,,Other Agency,,,,,,,,,,Y
9/19/2018,2018,0.183333333,Contact,SR101,48,33.3723684,-111.8933535,21,Arrest,Impaired - Alcohol,,,,,,21,,,Y
9/19/2018,2018,0.694444444,Contact,SR101,6,33.5229933,-112.2691909,49,Warning,,,,,,,49,,,Y
9/19/2018,2018,0.772916667,Contact,I10,200,32.810335,-111.67356,28,Citation,Not Familiar With Area,,,,,,28,,,Y
9/19/2018,2018,0.861111111,No Contact,US93,37,35.5953015,-114.3976718,,No Contact,,,,,,,,,,Y
9/19/2018,2018,0.878472222,Contact,OLD WEST HIGHWAY,ROYAL PALM,33.40831667,-111.5383117,69,Citation,Impaired - Alcohol,,,,,,69,,,
9/19/2018,2018,0.899305556,No Contact,I40,90,35.1908391,-113.3959697,,No Contact,,,,,,,,,,Y
9/19/2018,2018,0.964583333,No Contact,I40,71/south us93 jct,35.1617558,-113.7133138,,No Contact,,,,,,,,,,Y
9/19/2018,2018,0.975694444,Contact,Stone Ave & Alameda ST,,32.2243083,-110.97164,22,Arrest,Impaired - Alcohol,,,,,,22,,,
9/20/2018,2018,0.334722222,No Contact,I10,270,32.10442145,-110.8421441,,No Contact,,,,,,,,,,Y
